fromNode	toNode	weight	direction	fromAltName	toAltName
Cre10.g456000	Cre06.g251550	0.000132427236263374	undirected	FAP191	SPP1C
Cre10.g456000	Cre06.g255300	0.00019924269634463	undirected	FAP191	CGLD28
Cre10.g456000	Cre06.g256750	0.00380319160917866	undirected	FAP191	FAT1
Cre10.g456000	Cre06.g262300	0.000180508804992379	undirected	FAP191	CYN51
Cre10.g456000	Cre06.g267500	0.00127250508993525	undirected	FAP191	Cre06.g267500
Cre10.g456000	Cre06.g277600	0.000644362015861224	undirected	FAP191	Cre06.g277600
Cre10.g456000	Cre06.g278172	0.00349864690944068	undirected	FAP191	Cre06.g278172
Cre10.g456000	Cre06.g278224	0.00768501288948374	undirected	FAP191	MRPL16
Cre10.g456000	Cre06.g278265	0.0010484846037145	undirected	FAP191	Cre06.g278265
Cre10.g456000	Cre06.g281286	0.000100911347614618	undirected	FAP191	Cre06.g281286
Cre10.g456000	Cre06.g281300	0.000490188265386114	undirected	FAP191	Cre06.g281300
Cre10.g456000	Cre06.g282200	0.0326705211932325	undirected	FAP191	SNF7
Cre10.g456000	Cre06.g283150	0.000423637958905522	undirected	FAP191	Cre06.g283150
Cre10.g456000	Cre06.g286550	0.000169849302818636	undirected	FAP191	Cre06.g286550
Cre10.g456000	Cre06.g288400	0.0213764259592945	undirected	FAP191	MRPS11
Cre10.g456000	Cre06.g291900	0.000412873366740037	undirected	FAP191	PHD1
Cre10.g456000	Cre06.g293051	0.0290857406512852	undirected	FAP191	AMT3
Cre10.g456000	Cre06.g293700	0.000551867575641589	undirected	FAP191	MRPL7
Cre10.g456000	Cre06.g294000	0.0128891036153022	undirected	FAP191	CGL113
Cre10.g456000	Cre06.g299300	0.000781399070255225	undirected	FAP191	TUG1
Cre10.g456000	Cre06.g302400	0.00155537833541598	undirected	FAP191	CSB31
Cre10.g456000	Cre06.g308150	0.00185956097597873	undirected	FAP191	DNJ23
Cre10.g456000	Cre06.g309100	0.0352997124561439	undirected	FAP191	CPN60C
Cre10.g456000	Cre07.g320250	0.00222934605927041	undirected	FAP191	Cre07.g320250
Cre10.g456000	Cre07.g325717	1.61093810511114e-05	undirected	FAP191	Cre07.g325717
Cre10.g456000	Cre07.g330950	0.0827135692190665	undirected	FAP191	AP4S4
Cre10.g456000	Cre07.g331000	0.0689761210656133	undirected	FAP191	Cre07.g331000
Cre10.g456000	Cre07.g331962	7.24834055339413e-05	undirected	FAP191	Cre07.g331962
Cre10.g456000	Cre07.g332150	0.00558196125999825	undirected	FAP191	Cre07.g332150
Cre10.g456000	Cre07.g334575	6.96691833520824e-05	undirected	FAP191	Cre07.g334575
Cre10.g456000	Cre07.g336950	0.00332288469960157	undirected	FAP191	PHO2
Cre10.g456000	Cre07.g337650	0.00592452573308775	undirected	FAP191	PDC1
Cre10.g456000	Cre07.g338500	0.00147729891727124	undirected	FAP191	Cre07.g338500
Cre10.g456000	Cre07.g342552	0.00234706726854494	undirected	FAP191	Cre07.g342552
Cre10.g456000	Cre08.g358548	0.0251933160774121	undirected	FAP191	Cre08.g358548
Cre10.g456000	Cre08.g358557	0.00176476077136924	undirected	FAP191	Cre08.g358557
Cre10.g456000	Cre08.g359650	0.000187835845665903	undirected	FAP191	Cre08.g359650
Cre10.g456000	Cre08.g362550	0.00335369369493768	undirected	FAP191	VPS37
Cre10.g456000	Cre08.g368200	0.0106015300528528	undirected	FAP191	Cre08.g368200
Cre10.g456000	Cre08.g370350	0.0623946492794744	undirected	FAP191	Cre08.g370350
Cre10.g456000	Cre08.g370450	0.00354714446891439	undirected	FAP191	MGE1
Cre10.g456000	Cre08.g376350	2.38536982711259e-05	undirected	FAP191	ASF1
Cre10.g456000	Cre08.g377800	0.000806189094741547	undirected	FAP191	Cre08.g377800
Cre10.g456000	Cre08.g377950	0.0139059860476445	undirected	FAP191	Cre08.g377950
Cre10.g456000	Cre08.g384750	0.00054438943904647	undirected	FAP191	AMA3
Cre10.g456000	Cre09.g398983	0.00956624940027099	undirected	FAP191	Cre09.g398983
Cre10.g456000	Cre09.g402750	8.91448204144937e-05	undirected	FAP191	COG2
Cre10.g456000	Cre09.g399073	0.0115611097812114	undirected	FAP191	Cre09.g399073
Cre10.g456000	Cre09.g397250	8.70092724242671e-05	undirected	FAP191	FAD5A
Cre10.g456000	Cre09.g393200	0.0112724075588801	undirected	FAP191	HSP70C
Cre10.g456000	Cre09.g388750	0.00554842170496581	undirected	FAP191	TEF21
Cre10.g456000	Cre09.g387171	4.25911472970148e-05	undirected	FAP191	RHM1
Cre10.g456000	Cre09.g387801	0.000496329991818561	undirected	FAP191	Cre09.g387801
Cre10.g456000	Cre09.g387838	0.00120190701311858	undirected	FAP191	Cre09.g387838
Cre10.g456000	Cre09.g388467	0.0481710041973967	undirected	FAP191	Cre09.g388467
Cre10.g456000	Cre09.g392430	0.0526645071552307	undirected	FAP191	Cre09.g392430
Cre10.g456000	Cre09.g392616	0.00310363901210607	undirected	FAP191	Cre09.g392616
Cre10.g456000	Cre09.g394880	1.74530899770458e-05	undirected	FAP191	Cre09.g394880
Cre10.g456000	Cre09.g396139	0.00255760854159014	undirected	FAP191	Cre09.g396139
Cre10.g456000	Cre09.g400478	0.000175259632853938	undirected	FAP191	DIV31
Cre10.g456000	Cre09.g400960	0.000347829217284798	undirected	FAP191	Cre09.g400960
Cre10.g456000	Cre09.g405200	0.0235920577826046	undirected	FAP191	MRPL13
Cre10.g456000	Cre09.g405400	0.00170213421723387	undirected	FAP191	PFP3
Cre10.g456000	Cre09.g405600	0.00597188505461417	undirected	FAP191	SFT1
Cre10.g456000	Cre09.g409050	0.000291336374520352	undirected	FAP191	OTU6
Cre10.g456000	Cre09.g414200	0.00694356479909767	undirected	FAP191	VPS26
Cre10.g456000	Cre21.g752647	0.000592437904014571	undirected	FAP191	Cre21.g752647
Cre10.g456000	Cre24.g755247	0.00642218288347165	undirected	FAP191	Cre24.g755247
Cre10.g458450	Cre10.g459400	0.101757051835451	undirected	GPX5	Cre10.g459400
Cre10.g458450	Cre11.g467535	0.00172933057237067	undirected	GPX5	MCP26
Cre10.g458450	Cre11.g467685	0.00321218084399833	undirected	GPX5	Cre11.g467685
Cre10.g458450	Cre11.g467778	0.0124460378346281	undirected	GPX5	Cre11.g467778
Cre10.g458450	Cre11.g467792	0.036511212244231	undirected	GPX5	Cre11.g467792
Cre10.g458450	Cre11.g469450	0.00224730726862657	undirected	GPX5	CGL124
Cre10.g458450	Cre11.g478156	0.0887803202099532	undirected	GPX5	AP1B1
Cre10.g458450	Cre11.g482450	0.00622267291813225	undirected	GPX5	Cre11.g482450
Cre10.g458450	Cre12.g483750	0.0123465225475245	undirected	GPX5	Cre12.g483750
Cre10.g458450	Cre12.g492750	0.0623172173474628	undirected	GPX5	Cre12.g492750
Cre10.g458450	Cre12.g492700	0.0377828714866972	undirected	GPX5	FAS1
Cre10.g458450	Cre12.g486250	0.0625091798859837	undirected	GPX5	FAP333
Cre10.g458450	Cre12.g502050	0.0625154760745741	undirected	GPX5	Cre12.g502050
Cre10.g458450	Cre12.g499900	0.0142547522415506	undirected	GPX5	VPS29
Cre10.g458450	Cre12.g498950	0.0287489600174439	undirected	GPX5	Cre12.g498950
Cre10.g458450	Cre12.g497900	0.0292859469936357	undirected	GPX5	Cre12.g497900
Cre10.g458450	Cre12.g496650	0.00285451644927515	undirected	GPX5	Cre12.g496650
Cre10.g458450	Cre12.g514250	0.0658637751442274	undirected	GPX5	HLM17
Cre10.g458450	Cre12.g515700	0.111050713045472	undirected	GPX5	Cre12.g515700
Cre10.g458450	Cre12.g517800	0.0532354389085591	undirected	GPX5	Cre12.g517800
Cre10.g458450	Cre12.g520400	0.0162476401400001	undirected	GPX5	MRPL4
Cre10.g458450	Cre12.g521200	0.0393381035077555	undirected	GPX5	RFC1
Cre10.g458450	Cre12.g532450	0.00143207504540948	undirected	GPX5	Cre12.g532450
Cre10.g458450	Cre12.g538950	0.0333809573974138	undirected	GPX5	Cre12.g538950
Cre10.g458450	Cre12.g560150	0.0896170296954053	undirected	GPX5	FAP353
Cre10.g458450	Cre12.g559950	0.0128133906792463	undirected	GPX5	MFDX
Cre10.g458450	Cre12.g557750	0.0142189710540747	undirected	GPX5	DGTT1
Cre10.g458450	Cre12.g554550	0.000766963077553636	undirected	GPX5	Cre12.g554550
Cre10.g458450	Cre12.g554051	0.00261242712350413	undirected	GPX5	Cre12.g554051
Cre10.g458450	Cre12.g550400	0.0808285364484433	undirected	GPX5	GRX2
Cre10.g458450	Cre12.g544112	0.107404586028591	undirected	GPX5	Cre12.g544112
Cre10.g458450	Cre12.g540400	0.0697504616694714	undirected	GPX5	RCD1
Cre10.g458450	Cre13.g565550	0.0292634580654069	undirected	GPX5	RPB11
Cre10.g458450	Cre13.g570801	0.00695883647059324	undirected	GPX5	Cre13.g570801
Cre10.g458450	Cre13.g572900	0.00798607602924242	undirected	GPX5	THO3
Cre10.g458450	Cre13.g575701	0.00370145413471947	undirected	GPX5	Cre13.g575701
Cre10.g458450	Cre13.g576466	0.0541016413378113	undirected	GPX5	Cre13.g576466
Cre10.g458450	Cre13.g579150	0.00602471621803106	undirected	GPX5	Cre13.g579150
Cre10.g458450	Cre13.g579850	0.0095615994785477	undirected	GPX5	Cre13.g579850
Cre10.g458450	Cre13.g582713	0.0897317356925447	undirected	GPX5	Cre13.g582713
Cre10.g458450	Cre13.g584901	0.0322856335118558	undirected	GPX5	Cre13.g584901
Cre10.g458450	Cre13.g587150	0.00279781309423478	undirected	GPX5	HAT5
Cre10.g458450	Cre13.g587600	0.133114333901801	undirected	GPX5	Cre13.g587600
Cre10.g458450	Cre13.g587750	0.0579056818814469	undirected	GPX5	COG6
Cre10.g458450	Cre13.g589150	0.0105330262429263	undirected	GPX5	Cre13.g589150
Cre10.g458450	Cre13.g589350	0.00722844445094341	undirected	GPX5	FBB6
Cre10.g458450	Cre13.g591951	0.0146008196488138	undirected	GPX5	Cre13.g591951
Cre10.g458450	Cre13.g603700	0.137448790673349	undirected	GPX5	DII4
Cre10.g458450	Cre13.g606000	0.0355984494224533	undirected	GPX5	EFG7
Cre10.g458450	Cre13.g607000	0.137084927452098	undirected	GPX5	Cre13.g607000
Cre10.g458450	Cre14.g608850	0.0389216473726961	undirected	GPX5	Cre14.g608850
Cre10.g458450	Cre14.g615000	0.0893696603024324	undirected	GPX5	Cre14.g615000
Cre10.g458450	Cre14.g616600	0.074818426448941	undirected	GPX5	FZL
Cre10.g458450	Cre14.g617826	0.0310444229443605	undirected	GPX5	Cre14.g617826
Cre10.g458450	Cre14.g618200	0.0698681465256729	undirected	GPX5	Cre14.g618200
Cre10.g458450	Cre14.g631900	0.0719596429727867	undirected	GPX5	Cre14.g631900
Cre10.g458450	Cre15.g636300	0.0806749306033785	undirected	GPX5	CPN2
Cre10.g458450	Cre15.g638304	0.0104888828134731	undirected	GPX5	NCL30
Cre10.g458450	Cre16.g650425	0.0792710077146424	undirected	GPX5	Cre16.g650425
Cre10.g458450	Cre16.g653700	0.0357160403013617	undirected	GPX5	Cre16.g653700
Cre10.g458450	Cre16.g656600	0.0153148632168102	undirected	GPX5	TRX19
Cre10.g458450	Cre16.g659350	0.0181909781767581	undirected	GPX5	CYB1
Cre10.g458450	Cre16.g663050	0.112520061738507	undirected	GPX5	Cre16.g663050
Cre10.g458450	Cre16.g663100	0.0463232735250415	undirected	GPX5	ALG7
Cre10.g458450	Cre16.g665500	0.0217163150310621	undirected	GPX5	Cre16.g665500
Cre10.g458450	Cre16.g690200	0.107488705438361	undirected	GPX5	OXA1
Cre10.g458450	Cre16.g686900	0.00919181512493191	undirected	GPX5	Cre16.g686900
Cre10.g458450	Cre16.g686050	0.0100306271898112	undirected	GPX5	Cre16.g686050
Cre10.g458450	Cre16.g684300	0.0229836344111018	undirected	GPX5	YGG3
Cre10.g458450	Cre16.g678600	0.00909849966905173	undirected	GPX5	Cre16.g678600
Cre10.g458450	Cre16.g676650	0.100242212447411	undirected	GPX5	AP1G1
Cre10.g458450	Cre16.g676050	0.071023626883215	undirected	GPX5	ARP3
Cre10.g458450	Cre16.g672400	0.00510893359763383	undirected	GPX5	Cre16.g672400
Cre10.g458450	Cre16.g682587	0.149651979768334	undirected	GPX5	Cre16.g682587
Cre10.g458450	Cre16.g684043	0.00108682484125061	undirected	GPX5	Cre16.g684043
Cre10.g458450	Cre16.g690431	0.00370387411639033	undirected	GPX5	Cre16.g690431
Cre10.g458450	Cre17.g698850	0.0637030107965679	undirected	GPX5	ISA2
Cre10.g458450	Cre17.g706800	0.0604301929577594	undirected	GPX5	Cre17.g706800
Cre10.g458450	Cre17.g708350	0.0609458731010568	undirected	GPX5	Cre17.g708350
Cre10.g458450	Cre17.g712350	0.00943942872627438	undirected	GPX5	CPLD6
Cre10.g458450	Cre17.g720050	0.0508185293280885	undirected	GPX5	FTSH2
Cre10.g458450	Cre17.g727400	0.0082144269379762	undirected	GPX5	HRP8
Cre10.g458450	Cre17.g740700	0.00438187594244927	undirected	GPX5	FAP336
Cre10.g458450	Cre17.g741800	0.00991880081199962	undirected	GPX5	Cre17.g741800
Cre10.g458450	Cre02.g074950	0.00233390714838889	undirected	GPX5	Cre02.g074950
Cre10.g458450	Cre02.g076500	0.008481603196981	undirected	GPX5	Cre02.g076500
Cre10.g458450	Cre02.g079550	0.0161366520376515	undirected	GPX5	DRP2
Cre10.g458450	Cre02.g081450	0.00636755321771719	undirected	GPX5	CGL123
Cre10.g458450	Cre02.g081600	0.0389567756951383	undirected	GPX5	PFH8
Cre10.g458450	Cre02.g083800	0.0024530311081083	undirected	GPX5	RHM2
Cre10.g458450	Cre02.g088000	0.118353190604186	undirected	GPX5	PHB1
Cre10.g458450	Cre02.g092350	0.0011518102488646	undirected	GPX5	CYP51G1
Cre10.g458450	Cre02.g095072	0.0315520422462816	undirected	GPX5	FAP144
Cre10.g458450	Cre02.g095098	0.00540994650951481	undirected	GPX5	Cre02.g095098
Cre10.g458450	Cre02.g095450	0.0716975885294059	undirected	GPX5	FKB16-6
Cre10.g458450	Cre02.g096150	0.150080815557918	undirected	GPX5	MSD1
Cre10.g458450	Cre02.g099000	0.0917853147298184	undirected	GPX5	SYP71
Cre10.g458450	Cre02.g099150	0.0109717686478572	undirected	GPX5	SNAPA1
Cre10.g458450	Cre02.g103850	0.0008835478179981	undirected	GPX5	HIS3
Cre10.g458450	Cre02.g110450	0.0602005606161555	undirected	GPX5	Cre02.g110450
Cre10.g458450	Cre02.g113100	0.0100418998840038	undirected	GPX5	Cre02.g113100
Cre10.g458450	Cre02.g113550	0.0730179193568892	undirected	GPX5	Cre02.g113550
Cre10.g458450	Cre02.g113700	0.00257041902688565	undirected	GPX5	Cre02.g113700
Cre10.g458450	Cre02.g113809	0.0352018321381077	undirected	GPX5	Cre02.g113809
Cre10.g458450	Cre02.g116300	0.00145455213263602	undirected	GPX5	Cre02.g116300
Cre10.g458450	Cre02.g116600	0.118024460189603	undirected	GPX5	ELG23
Cre10.g458450	Cre02.g116650	0.139817051885703	undirected	GPX5	Cre02.g116650
Cre10.g458450	Cre02.g117550	0.00174158773739424	undirected	GPX5	ANK13
Cre10.g458450	Cre02.g118550	0.0129401153613747	undirected	GPX5	Cre02.g118550
Cre10.g458450	Cre02.g146700	0.0212188603320417	undirected	GPX5	Cre02.g146700
Cre10.g458450	Cre02.g142206	0.0431337874845144	undirected	GPX5	Cre02.g142206
Cre10.g458450	Cre02.g142687	0.0330680031436874	undirected	GPX5	FAP332
Cre10.g458450	Cre03.g146527	0.0172703453529785	undirected	GPX5	GSD1
Cre10.g458450	Cre03.g155650	0.00809992054573817	undirected	GPX5	CLC1
Cre10.g458450	Cre03.g167550	0.0285199852609861	undirected	GPX5	CEP290
Cre10.g458450	Cre03.g175750	0.100170708045474	undirected	GPX5	Cre03.g175750
Cre10.g458450	Cre03.g176200	0.0927674465442262	undirected	GPX5	Cre03.g176200
Cre10.g458450	Cre03.g176250	0.0046070302865421	undirected	GPX5	ATPVD1
Cre10.g458450	Cre03.g178450	0.0360579385952795	undirected	GPX5	CPN10
Cre10.g458450	Cre03.g183800	0.00335232154960999	undirected	GPX5	Cre03.g183800
Cre10.g458450	Cre03.g188700	0.0817455972148462	undirected	GPX5	PLAP6
Cre10.g458450	Cre03.g189250	0.0203813536309076	undirected	GPX5	RAB11
Cre10.g458450	Cre03.g200000	0.00349039064095323	undirected	GPX5	Cre03.g200000
Cre10.g458450	Cre04.g217950	0.0899938814737318	undirected	GPX5	Cre04.g217950
Cre10.g458450	Cre04.g218250	0.0334506714305359	undirected	GPX5	FAP313
Cre10.g458450	Cre04.g221400	0.0296783528531725	undirected	GPX5	Cre04.g221400
Cre10.g458450	Cre04.g225600	0.0657390615354392	undirected	GPX5	CGL104
Cre10.g458450	Cre04.g229700	0.0697588832343062	undirected	GPX5	UGP1
Cre10.g458450	Cre04.g231124	0.00729408688330971	undirected	GPX5	Cre04.g231124
Cre10.g458450	Cre05.g233800	0.00873710912086211	undirected	GPX5	TSG1
Cre10.g458450	Cre05.g232751	0.109235069787317	undirected	GPX5	Cre05.g232751
Cre10.g458450	Cre05.g245550	0.0449369461351529	undirected	GPX5	PIK1
Cre10.g458450	Cre05.g241646	0.128869142472851	undirected	GPX5	Cre05.g241646
Cre10.g458450	Cre05.g241655	0.0614068782209871	undirected	GPX5	Cre05.g241655
Cre10.g458450	Cre05.g234641	0.00579256976889532	undirected	GPX5	Cre05.g234641
Cre10.g458450	Cre05.g234653	0.0049633376566047	undirected	GPX5	Cre05.g234653
Cre10.g458450	Cre06.g251550	0.00225187714317135	undirected	GPX5	SPP1C
Cre10.g458450	Cre06.g255300	0.00306551468088244	undirected	GPX5	CGLD28
Cre10.g458450	Cre06.g256750	0.0151443377766898	undirected	GPX5	FAT1
Cre10.g458450	Cre06.g262300	0.00302829683105902	undirected	GPX5	CYN51
Cre10.g458450	Cre06.g267500	0.0101720480846518	undirected	GPX5	Cre06.g267500
Cre10.g458450	Cre06.g277600	0.0174054824892546	undirected	GPX5	Cre06.g277600
Cre10.g458450	Cre06.g278172	0.0314512696125846	undirected	GPX5	Cre06.g278172
Cre10.g458450	Cre06.g278224	0.0573043758767228	undirected	GPX5	MRPL16
Cre10.g458450	Cre06.g278265	0.0100191311605251	undirected	GPX5	Cre06.g278265
Cre10.g458450	Cre06.g281286	0.00110752217223726	undirected	GPX5	Cre06.g281286
Cre10.g458450	Cre06.g281300	0.0105902442645016	undirected	GPX5	Cre06.g281300
Cre10.g458450	Cre06.g282200	0.111628022826159	undirected	GPX5	SNF7
Cre10.g458450	Cre06.g283150	0.00620782212864288	undirected	GPX5	Cre06.g283150
Cre10.g458450	Cre06.g286550	0.00216616636465187	undirected	GPX5	Cre06.g286550
Cre10.g458450	Cre06.g288400	0.0473643100737214	undirected	GPX5	MRPS11
Cre10.g458450	Cre06.g291900	0.0203158183188093	undirected	GPX5	PHD1
Cre10.g458450	Cre06.g293051	0.0958649728072672	undirected	GPX5	AMT3
Cre10.g458450	Cre06.g293700	0.0050238247708302	undirected	GPX5	MRPL7
Cre10.g458450	Cre06.g294000	0.11832483004111	undirected	GPX5	CGL113
Cre10.g458450	Cre06.g299300	0.00546163363639405	undirected	GPX5	TUG1
Cre10.g458450	Cre06.g302400	0.00796885097790693	undirected	GPX5	CSB31
Cre10.g458450	Cre06.g308150	0.0180372777069522	undirected	GPX5	DNJ23
Cre10.g458450	Cre06.g309100	0.0827286829645055	undirected	GPX5	CPN60C
Cre10.g458450	Cre07.g320250	0.0322125695325472	undirected	GPX5	Cre07.g320250
Cre10.g458450	Cre07.g325717	0.00193893385236122	undirected	GPX5	Cre07.g325717
Cre10.g458450	Cre07.g330950	0.128973090660283	undirected	GPX5	AP4S4
Cre10.g458450	Cre07.g331000	0.10848295812597	undirected	GPX5	Cre07.g331000
Cre10.g458450	Cre07.g331962	0.00710460900523057	undirected	GPX5	Cre07.g331962
Cre10.g458450	Cre07.g332150	0.0591112931476299	undirected	GPX5	Cre07.g332150
Cre10.g458450	Cre07.g334575	0.00491459600490669	undirected	GPX5	Cre07.g334575
Cre10.g458450	Cre07.g336950	0.0220365249320952	undirected	GPX5	PHO2
Cre10.g458450	Cre07.g337650	0.0322135983768859	undirected	GPX5	PDC1
Cre10.g458450	Cre07.g338500	0.0136942635651391	undirected	GPX5	Cre07.g338500
Cre10.g458450	Cre07.g342552	0.00474359351925873	undirected	GPX5	Cre07.g342552
Cre10.g458450	Cre08.g358548	0.0718772413452337	undirected	GPX5	Cre08.g358548
Cre10.g458450	Cre08.g358557	0.0320547256279089	undirected	GPX5	Cre08.g358557
Cre10.g458450	Cre08.g359650	0.00251239465841862	undirected	GPX5	Cre08.g359650
Cre10.g458450	Cre08.g362550	0.0518473674106101	undirected	GPX5	VPS37
Cre10.g458450	Cre08.g368200	0.106706490372588	undirected	GPX5	Cre08.g368200
Cre10.g458450	Cre08.g370350	0.105835314829812	undirected	GPX5	Cre08.g370350
Cre10.g458450	Cre08.g370450	0.00674450735486842	undirected	GPX5	MGE1
Cre10.g458450	Cre08.g376350	0.000825328695097997	undirected	GPX5	ASF1
Cre10.g458450	Cre08.g377800	0.0153635928025467	undirected	GPX5	Cre08.g377800
Cre10.g458450	Cre08.g377950	0.0877251315488109	undirected	GPX5	Cre08.g377950
Cre10.g458450	Cre08.g384750	0.00898613312777404	undirected	GPX5	AMA3
Cre10.g458450	Cre09.g398983	0.0476466405275491	undirected	GPX5	Cre09.g398983
Cre10.g458450	Cre09.g402750	0.00125177697593148	undirected	GPX5	COG2
Cre10.g458450	Cre09.g399073	0.0380629232473771	undirected	GPX5	Cre09.g399073
Cre10.g458450	Cre09.g397250	0.00181722543680972	undirected	GPX5	FAD5A
Cre10.g458450	Cre09.g393200	0.0479707792294117	undirected	GPX5	HSP70C
Cre10.g458450	Cre09.g388750	0.0286099274840714	undirected	GPX5	TEF21
Cre10.g458450	Cre09.g387171	0.00098210314426749	undirected	GPX5	RHM1
Cre10.g458450	Cre09.g387801	0.00721944921537987	undirected	GPX5	Cre09.g387801
Cre10.g458450	Cre09.g387838	0.0191122075813362	undirected	GPX5	Cre09.g387838
Cre10.g458450	Cre09.g388467	0.145752888672798	undirected	GPX5	Cre09.g388467
Cre10.g458450	Cre09.g392430	0.0905150346588405	undirected	GPX5	Cre09.g392430
Cre10.g458450	Cre09.g392616	0.0201956381282649	undirected	GPX5	Cre09.g392616
Cre10.g458450	Cre09.g394880	0.0014543433342198	undirected	GPX5	Cre09.g394880
Cre10.g458450	Cre09.g396139	0.0534005627247148	undirected	GPX5	Cre09.g396139
Cre10.g458450	Cre09.g400478	0.00987784327821195	undirected	GPX5	DIV31
Cre10.g458450	Cre09.g400960	0.00464612587962343	undirected	GPX5	Cre09.g400960
Cre10.g458450	Cre09.g405200	0.0834959005734301	undirected	GPX5	MRPL13
Cre10.g458450	Cre09.g405400	0.00842902156621142	undirected	GPX5	PFP3
Cre10.g458450	Cre09.g405600	0.057213709960008	undirected	GPX5	SFT1
Cre10.g458450	Cre09.g409050	0.00447231255683574	undirected	GPX5	OTU6
Cre10.g458450	Cre09.g414200	0.0238870082723742	undirected	GPX5	VPS26
Cre10.g458450	Cre21.g752647	0.00426154720204693	undirected	GPX5	Cre21.g752647
Cre10.g458450	Cre24.g755247	0.0913138354849704	undirected	GPX5	Cre24.g755247
Cre10.g459400	Cre11.g467535	0.000537120772513488	undirected	Cre10.g459400	MCP26
Cre10.g459400	Cre11.g467685	0.00133614054049368	undirected	Cre10.g459400	Cre11.g467685
Cre10.g459400	Cre11.g467778	0.00372752967595013	undirected	Cre10.g459400	Cre11.g467778
Cre10.g459400	Cre11.g467792	0.0186209053406785	undirected	Cre10.g459400	Cre11.g467792
Cre10.g459400	Cre11.g469450	0.000558412885257851	undirected	Cre10.g459400	CGL124
Cre10.g459400	Cre11.g478156	0.0503213646115896	undirected	Cre10.g459400	AP1B1
Cre10.g459400	Cre11.g482450	0.0016194897588791	undirected	Cre10.g459400	Cre11.g482450
Cre10.g459400	Cre12.g483750	0.00801476264923251	undirected	Cre10.g459400	Cre12.g483750
Cre10.g459400	Cre12.g492750	0.0108124923323196	undirected	Cre10.g459400	Cre12.g492750
Cre10.g459400	Cre12.g492700	0.00488248888978337	undirected	Cre10.g459400	FAS1
Cre10.g459400	Cre12.g486250	0.026955899160845	undirected	Cre10.g459400	FAP333
Cre10.g459400	Cre12.g502050	0.0609703636125593	undirected	Cre10.g459400	Cre12.g502050
Cre10.g459400	Cre12.g499900	0.0111354725790379	undirected	Cre10.g459400	VPS29
Cre10.g459400	Cre12.g498950	0.0116969163623168	undirected	Cre10.g459400	Cre12.g498950
Cre10.g459400	Cre12.g497900	0.0084896527555461	undirected	Cre10.g459400	Cre12.g497900
Cre10.g459400	Cre12.g496650	0.000417709656690023	undirected	Cre10.g459400	Cre12.g496650
Cre10.g459400	Cre12.g514250	0.0153820922660804	undirected	Cre10.g459400	HLM17
Cre10.g459400	Cre12.g515700	0.0427472085918193	undirected	Cre10.g459400	Cre12.g515700
Cre10.g459400	Cre12.g517800	0.00818863721587519	undirected	Cre10.g459400	Cre12.g517800
Cre10.g459400	Cre12.g520400	0.00270682327051502	undirected	Cre10.g459400	MRPL4
Cre10.g459400	Cre12.g521200	0.0185656534201228	undirected	Cre10.g459400	RFC1
Cre10.g459400	Cre12.g532450	0.000969241392099469	undirected	Cre10.g459400	Cre12.g532450
Cre10.g459400	Cre12.g538950	0.00731036741237444	undirected	Cre10.g459400	Cre12.g538950
Cre10.g459400	Cre12.g560150	0.082164384725466	undirected	Cre10.g459400	FAP353
Cre10.g459400	Cre12.g559950	0.00998407390186087	undirected	Cre10.g459400	MFDX
Cre10.g459400	Cre12.g557750	0.00440228661820508	undirected	Cre10.g459400	DGTT1
Cre10.g459400	Cre12.g554550	0.000363834132155018	undirected	Cre10.g459400	Cre12.g554550
Cre10.g459400	Cre12.g554051	0.0009975844498757	undirected	Cre10.g459400	Cre12.g554051
Cre10.g459400	Cre12.g550400	0.0226200594448714	undirected	Cre10.g459400	GRX2
Cre10.g459400	Cre12.g544112	0.0209378926010348	undirected	Cre10.g459400	Cre12.g544112
Cre10.g459400	Cre12.g540400	0.0378729805884661	undirected	Cre10.g459400	RCD1
Cre10.g459400	Cre13.g565550	0.0220575267367314	undirected	Cre10.g459400	RPB11
Cre10.g459400	Cre13.g570801	0.00346077415260828	undirected	Cre10.g459400	Cre13.g570801
Cre10.g459400	Cre13.g572900	0.00311362453727205	undirected	Cre10.g459400	THO3
Cre10.g459400	Cre13.g575701	0.00288627987260754	undirected	Cre10.g459400	Cre13.g575701
Cre10.g459400	Cre13.g576466	0.024883531407265	undirected	Cre10.g459400	Cre13.g576466
Cre10.g459400	Cre13.g579150	0.00301900458905075	undirected	Cre10.g459400	Cre13.g579150
Cre10.g459400	Cre13.g579850	0.00833097958358928	undirected	Cre10.g459400	Cre13.g579850
Cre10.g459400	Cre13.g582713	0.0202608616924296	undirected	Cre10.g459400	Cre13.g582713
Cre10.g459400	Cre13.g584901	0.0069801560523142	undirected	Cre10.g459400	Cre13.g584901
Cre10.g459400	Cre13.g587150	0.0004296714595076	undirected	Cre10.g459400	HAT5
Cre10.g459400	Cre13.g587600	0.0511054492084151	undirected	Cre10.g459400	Cre13.g587600
Cre10.g459400	Cre13.g587750	0.0140294167496585	undirected	Cre10.g459400	COG6
Cre10.g459400	Cre13.g589150	0.00511325267263671	undirected	Cre10.g459400	Cre13.g589150
Cre10.g459400	Cre13.g589350	0.000324433542480834	undirected	Cre10.g459400	FBB6
Cre10.g459400	Cre13.g591951	0.00759275395686416	undirected	Cre10.g459400	Cre13.g591951
Cre10.g459400	Cre13.g603700	0.131985857048502	undirected	Cre10.g459400	DII4
